Key  (PURPLE means not ready for translation yet),Translation,Version,Comment (context for translators)
faction.Pirate,パイレーツ,,
faction.Pirate.about,パイレーツは粗暴で危険な無法者たちです。もし遭遇したら、逃げるか乗り込まれての白兵戦を覚悟しましょう。,,
faction.Player.about,これはあなたの勢力です。,,
faction.Scavenger,スカヴェンジャー,,
faction.Scavenger.about,スカベンジャーは希少な資源や宇宙人の貴重なアーティファクトを求めて宇宙を彷徨っている勢力です。アドベンチャラーとキャピタリストの中間のようなもので、本来はあまり友好的ではありません。,,
faction.Sentinel,センチネル,,
faction.Sentinel.about,人工知能に由来する宇宙生命体で、宇宙の秩序と平穏を探求しています。,,
faction.Virus,ヴィールス,,
faction.Virus.about,敵対的な、はぐれAIの勢力です。彼らはすべての有機生命体を絶滅させ、力づくで宇宙を征服しようとしています。,,
failed.copying.value,数値のコピーに失敗,,
failed.pasting.value,数値のペーストに失敗,,
fate.BecameNomads,"流浪の民となり、""{1}""と呼ばれる勢力を起ち上げた{0}人の入植者たち:",,
fate.DeadInStasisArray,入植者のうちの何人かはコールドスリープから目覚めることができず、永久に昏睡状態のままになってしまった:,,
fate.DiedDuringLanding,着陸時に亡くなってしまった{0}人の入植者たち:,,
fate.DiedFightingLocalFaction,"現地勢力の""{1}""と交戦し、亡くなってしまった{0}人の入植者たち:",,
fate.DiedFromRareDisease,"""{1}""という新種の奇病で亡くなってしまった{0}人の入植者たち:",,
fate.EatenByLocalFauna,"原生生物の""{1}""に食べられてしまった{0}人の入植者たち:",,
fate.FoundedACity,"都市を拓き、""{1}""と名付けた入植者たち:",,
fate.FoundedAMiningCompany,"採掘企業を設立し、""{1}""と名付けた入植者たち:",,
fate.LivingHappy,新天地で幸せに過ごしている{0}人の入植者たち:,,
fate.MovedToColonyWorker,新たな基地を築くため、入植地に残った{0}機のロボットたち:,,
fate.remained.on.ship,{0}人の入植者たちはあなたの船に残り、冒険を続けることに決めました。,,
fate.StayedOnShip,あなたの船に残ることを決め、新たな冒険に旅立つことにした{0}人の入植者たち:,,
fate.StayedOnShipWorker,あなたと船に残った{0}機のロボットたち:,,
fate.WasElectedPresident,投票で選ばれた入植地の代表者:,,
fate.WentInsane,{0}人の発狂してしまった入植者たち:,,
favorite.color,好みの色,,
favorite.meal,好みの食べ物,,
feedback,フィードバック内容,,
feedback.bug.critical,バグ [致命的],,
feedback.bug.critical.tip,<b>ゲームプレイの障害となってしまう致命的なバグです。</b>例:<br> - セーブやロードが失敗する<br> - 操作やUIが反応しない<br> - 研究ツリーが開けない<br> - 特定の操作をした際にゲームがハングアップしたりクラッシュする<br> - 新たにゲームを開始できない<br> - ロボットがずっと充電をしないせいで緊急充電に陥ってしまう,,
feedback.bug.major,バグ [重度],,
feedback.bug.major.tip,<b>ゲームの主要な機能を損なっていたり</b>、またはゲーム進行上は致命的ではないものの重大なバグの場合です。例:<br> - 探査で採掘ができない<br> - アセンブラの設定が出来ない<br> - ペットが食事をせずに餓死してしまう,,
feedback.bug.minor,バグ [軽度],,
feedback.bug.minor.tip,"いわゆる<b>ゲーム体験を損なう異常な挙動</b>ではあるものの<b>ゲームの進行はを妨げないものです。</b> 例:<br> - 休眠ポッドが解体できない<br> - セーブとロードをしたら、船の向きの設定が失われてしまう<br> - ベッドを移動したら、ベッドの使用者の設定が消えてしまう。<br> - 特定のタスクの実行時に、作業ユニットがスタックして動けなくなってしまう",,
feedback.choose,種類を選択,,
feedback.contact,ご連絡方法(任意),,
feedback.contact.hint,入力は任意です。メールアドレス、もしくはStardeus Discordをご利用になっている場合はそちらのハンドルネームを入力していただいても差し支えありません。,,
feedback.error,フィードバック,,
feedback.f1,不具合を報告,2022-08-11,
feedback.f1.label,組み込みのレポートフォームを使用して、保存ファイルとゲームログを開発者に提出します。,2022-10-19,
feedback.f1.label_controller,組み込みのレポートフォームを使用して、セーブファイルとゲームログを開発者に提出します。,2022-10-19,
feedback.fail.unknown,不明 (インターネットに繋がっていない？),,
feedback.failed,フィードバックのアップロードは次の理由で失敗しました：{0} 本件については、help@kodolinija.com にメールを送信するか、Discordもしくは Stardeus Steam のdiscussionスレッドに投稿してください。ありがとうございました！,,
feedback.failed.screenshot,フィードバックをありがとうございます！ フィードバックチケット {0} は正常に作成されましたが、スクリーンショットのアップロードは次の理由で失敗しました: {1} 。,,
feedback.hint,不具合の場合、問題の再現方法と発生内容を出来るだけ詳細に記述してください。,,
feedback.other,その他,,
feedback.other.tip,<b>ゴージャスな船</b>を作り、Discordでみんなと共有したいですか？ 開発者に何か言いたいことはありますか？ 小惑星群があなたを一掃する前に、あなたのセーブを共有したいですか？ <b>その他の意見は、このカテゴリを使用してください</b>。,,
feedback.performance,パフォーマンス,,
feedback.performance.tip,"ゲームがスムーズに実行されない状況を報告する場合に選択してください。<b>FPSが低すぎたり</b>、<b>画面の表示がカクカクしたり</b>する場合です。",2022-12-22,
feedback.post.to.discord.hint,選択した場合、スクリーンショットとセーブファイルがユーザー名 ({0}) と共にStardeus Discordで公開されます。これは他のプレイヤーが既に報告された内容を確認できることで、報告内容が重複するのを減らすことに役立ちます。また、ニックネームが一致していれば、開発者が素早く返信できるかもしれません。,,
feedback.screenshot.failed,フィードバックは送信されましたが、スクリーンショットの添付に失敗しました,,
feedback.sent,フィードバックを送信しました,,
feedback.submit,フィードバック内容を確定,,
feedback.suggestion,ゲーム内容へのご意見,,
feedback.suggestion.tip,"<b>改善</b>の提案、<b>ゲームバランス</b>に関連する変更、<b>プレイ体験の向上</b>に関しての場合に使用してください。",,
feedback.thank.you,ご意見ありがとうございます！このゲームをより良いものにするためのご尽力いただき感謝します！開発チームがすぐに確認します。<br><br>Stardeus の Discord サーバーでお問い合わせ内容について相談することも可能です。 Feedback reference ID: {0},,
feedback.thanks,ご意見ありがとうございます！開発チームがすぐに確認します。このゲームをより良いものにするためのご尽力に感謝します！<br><br>ID: <b>{0}</b>,2022-07-11,
feedback.title.hint,これは何ですか？,,
feedback.title.required,タイトルを入力,,
feedback.tooltip,組み込みのレポートフォームを使用して、セーブファイルとゲームログを開発者に提出します。ショートカット: <b><nobr>Ctrl + F1</nobr></b>,2022-10-19,
feedback.tooltip.controller,組み込みのレポートフォームを使用して、セーブファイルとゲームログを開発者に提出します。,2022-10-19,
feedback.type,フォードバックの種類,,
