Key  (PURPLE means not ready for translation yet),Translation,Version,Comment (context for translators)
combat.state.AttachToPrey,희생자에게 붙음,,For showing a combat state when a Crawler is attached to a human's face (like a face hugger)
combat.state.BreakIn,침입,,
combat.state.Escape,탈출,,
combat.state.FindEnemy,적 찾기,,
combat.state.FindLoot,전리품 찾기,,
combat.state.HighAlert,높은 경보,,
combat.state.LoadLoot,훔치기,,
combat.state.MeleeAttack,공격 (근접),,
combat.state.RangedAttack,공격 (원거리),,
combat.state.Regroup,재편성,,
combat.state.SuicideBomb,자폭,,
comfortable.temp,최적 온도,,
comfortable.work.spot,편안한 작업 환경,,
communicator.missing,통신 단말기 없음,,
communicator.missing.info,누군가 우리 함선과 통신을 시도했지만 통신 단말기 장치를 사용할 수 없거나 전원이 공급되지 않았습니다.,,
compatible.objects,호환 가능한 오브젝트,,
computer.resources,컴퓨터 리소스,,
computer.resources.cpu,CPU,,
computer.resources.info,"메모리: {0}, 디스크: {1}",2022-08-18,
computer.resources.memory,메모리,,
computer.resources.storage,디스크 공간,2022-08-18,
condition,상태,,
confirm,확인,,
confirm.expedition,탐사 확인,,
confirm.mass.order,대량 주문 확인,,
confirm.mass.processing,<b>{0}개의 오브젝트</b>의 가공을 지시하려고 합니다.,,
confirm.object.removal,오브젝트 제거 확인,,
confirm.object.removal.info,선택 항목에 유용할 수 있는 <b>{0}오브젝트</b>가 포함되어 있습니다. 조치를 확인하십시오.,2022-08-18,
connect.to.refuel,연결 후 연료 보충 가능,,"A label displayed in the menu when you have a disconnected device that needs fuel. You cannot refuel it while it is disconnected, so you have to ""connect to refuel"""
connected.to.count,연결 대상,,
construct,건설,,
construct.find.materials,재료 찾기,,
construct.object,오브젝트 건설,,
construction.complete,건설 완료,,
construction.cost,건설 비용,,
construction.pending,건설되지 않음,,
construction.progress,건설 진행 상황: {0}/{1},,
contains.materials,구성 재료,,
content,내용물,,"For a label of a text area where player has to enter the ""content"" of some message"
contents,내용물,,For a label before a list of items that are inside some container
continue,계속하기,,
contribute.translation,번역 기여,,
controllable.worker,작업 유닛 관리,,
convert,변환,,
converting.now,변환 중 {0},,
cook,요리,,
cooking.bar,{0}을 조리 중,,
cooldown.complete,신경망 부팅 중,,
cooldown.now,지금 쿨다운,,
cooldown.prepare,신경망을 정지하는 중,,
cooldown.progress,재사용 대기시간: {0},,
cooler,냉각기,,"A device type, noun. Opposite of ""Heater"". Device that cools the area down, reduces temperature."
copied.to.clipboard,클립보드에 복사됨,,
copied.to.clipboard.info,{0} 로그 항목을 클립보드에 복사했습니다. 원하는 텍스트 편집기에 붙여넣어 스토리를 저장하세요.,,
copy.color.hex,복사 색상: {0},,
copy.config,복사 설정,,
copy.config.cleanable,청소 여부,,"Most ""copy.config.X"" keys are used in combination with ""copy.config.of"" key (which is ""Copy Config: {0}""). In this case the copy config action target is a cleanable device (i.e. a toilet or a solar panel). The value of this translation will be placed into {0} variable of ""copy.config.of"", so in this case it will become ""Copy Config: Cleanable"". This text will be displayed on a button that copies the configuration of the cleanable device and then lets you paste it onto other devices of same type."
copy.config.energy.node,전기 스위치,,
copy.config.fluid.cannon,플루이드 캐논,,
copy.config.help,이 도구는 선택한 구성 요소의 구성을 복사하고 붙여넣기 모드로 전환됩니다. 복사된 오브젝트에 대한 링크가 표시됩니다. 설정을 붙여넣을 대상을 선택합니다. 선호환되지 않는 오브젝트 위로 드래그하면 아무 일도 일어나지 않습니다.,,
copy.config.light,조명 색,,
copy.config.lock.state,잠금 상태,,"This one is like ""copy.config.cleanable"" but the target device is a door. The door lock state can be ""Locked"" or ""Unlocked"", so when you get a menu of the door options, there will be a button saying ""Copy Config: Lock State"". You can then paste the lock state on other doors that can be locked or unlocked."
copy.config.matter.reactor,반응로,2022-08-13,
copy.config.of,설정 복사: {0},,
copy.config.particle.collector,입자 수집기,,
copy.config.pet.bowl,애완 동물 그릇,,
copy.config.planter,심기,,
copy.config.solar.panel,태양 패널,,
copy.config.terraformer,테라포머,,
copy.emblem,엠블렘 복사,,
copy.game.seed,게임 시드 복사,,
copy.id,아이디 복사,,
copy.to.clipboard,클립 보드에 복사,,
cosmetic.particles,파티클 입자 표시,,
cosmetic.particles.tip,불필요한 파티클 시스템을 비활성화합니다. 지도가 크거나 컴퓨터 사양이 낮으면 이 옵션을 켤 수 있습니다.,,
could.not.cancel.exp.stage,{0}을(를) 취소할 수 없음,,
countdown.minutes,카운트다운: {0:0.0}분,,
cpu.efficiency,운영 효율성,,
cpu.module.amount,{0} THz,,
cpu.module.builtin,내장 CPU 모듈,,
cpu.overheat.info,함선 컴퓨터가 과열되었습니다. 현재 효율 {0} 쿨다운 절차를 권장됩니다.<br><br>쿨다운 절차는 쿨다운 절차 작동을 몇 시간동안 중단합니다. 절차를 시작하기 전에 모든 함선 관리 작업을 완료하는 것이 좋습니다. ,,
cpu.overheat.reducing.speed.1,중간 수준의 과열로 인한 처리 속도 감소. 현재 효율: {0}. 쿨다운 절차가 권장합니다.,,
cpu.overheat.reducing.speed.2,높은 수준의 과열로 인한 처리 속도 감소: 현재 효율: {0}. 쿨다운 절차가 권장합니다.,,
cpu.overheating,CPU 과열: {0},,
craft,제작,,
crafted.in,제작: {0},,
credits,크레딧,,"A header before list of names of people who have to be credited for doing something (i.e. translating the game). Used in Main Menu > About > Credits, or when the game end screen is displayed."
crew.incapable.of.mining,탐사 승무원들이 채굴하지 못했습니다. <b>채굴</b> 스킬이 있는 승무원이 포함되어야 합니다.,,
cryo.not.enough.power,전력 부족,,
cryo.not.enough.power.desc,현재 생명 유지 시스템의 등급이 너무 높고 전력이 부족합니다. 생명 유지 수준을 낮추거나 전력 공급을 늘려 주십시오.,,
cryo.stability,동면 안정성,,
cryo.stability.average,안정성: 평균,,
cryo.stability.desc,"생명 유지 시스템이 얼마나 안정적인지 보여줍니다. 불안정한 동면 시스템은 개척민들을 더 자주, 더 나쁜 초기 조건으로 소생시킬것입니다. 안정성을 높이려면 생명 유지 장치를 기본에서 고급으로 전환하십시오. 많은 에너지를 소비하지만 안정성도 점차 향상됩니다.",,
cryo.stability.good,안정성: 좋음,,
cryo.stability.great,안정성: 우수,,
cryo.stability.poor,안정성: 나쁨,,
cryo.stability.unstable,안정성: 불안정,,
cryo.used,사용 중인 챔버,,"There is a device called ""Stasis Array"" that has multiple ""chambers"" where people can get frozen for long term sleep. ""Used Chambers"" is a label before the number telling how many of those chambers are currently occupied."
cryo.used.desc,현재 살아있는 생명체가 얼마나 많은 극저온 챔버를 점유하고 있는지 보여줍니다. 챔버에는 사람이나 동물이 포함될 수 있습니다.,,
ctrl.assign.task,작업을 강제로 할당하려면 {1}을 누른 상태에서 {0}을 클릭합니다.,,
currency.Starcreds,Starcreds,,
currency.Starcreds.desc,인간이 상거래에 사용하는 암호화폐,,
current.expeditions,진행 중인 탐사,,
current.items.produced,생산 중인 아이템,,
current.mood.trend,현재의 기분의 변화,,
cursor.light,커서 조명 활성화,,
cursor.light.tip,활성화되면 마우스 커서에서 약간의 빛을 방출하여 더 어두운 영역에서 유용합니다.,,
cursor.software,소프트웨어 커서 사용,,
cutoff.ambience,환경음 거리 시뮬레이션,,"Cutoff refers to audio low-pass filter frequency: In a lowpass filter, the higher the cutoff frequency is set, the higher the frequencies of signals that are allowed to pass. Ambience in this case is sounds coming from various devices, like machines or engines humming. The context for ""Zoom Cutoff for Ambience"" - it is used as a label for a checkbox in audio settings. If checked, when camera is zooming, ambience audio gets the cutoff (muffled sound) effect when camera distance changes."
cutoff.fx,효과음 거리 시뮬레이션,,
cutoff.music,음악 거리 시뮬레이션,,
cycle.blueprint.tip,<br>{0} 및 {1}로 설계도 변경,,
cycle.placement.mode.tip,<br>{0}을(를) 사용하여 건설 모드 전환,,
damage.type.Acid,산성,,
damage.type.Age,노령,,
damage.type.Cold,냉동,,
damage.type.Electricity,감전,,
damage.type.Heat,히트,,
damage.type.Hunger,영양 실조,,
damage.type.Oxygen,질식,,
damage.type.Physical,물리적 데미지,,
damage.type.Sickness,질병,,
damage.type.Stasis,동면 부작용,,
damage.type.Undefined,불명,,
damage.type.Water,물,,
damageable,파괴 가능,,
damaged,손상됨,,
day,일,,
deactivate,비활성화,,
deactivate.siren,사이렌 비활성화,,
dead,죽음,,
death.cause,사망 원인: {0},,
deconstruct,해체,,
deconstruction.not.allowed.temp,{0}은(는) 아직 해체할 수 없는 상태입니다. 나중에 다시 시도 하세요.,,
deconstruction.progress,해체 진행 상황: {0}/{1},,
decrease,감소,,
decrease.amount,수량 감소,,
delete,삭제,,
delete.save,저장 삭제,,
demand.type.Custom,목표 수량까지 생산,,"demand.type.X keys are for options used in crafting devices to select how many items do we want to produce. ""Produce Custom Amount"" does what demand.type.Custom.tip says - the device will produce X items and stop. This configuration option is per device, unlike ""Target Global Inventory"" it will calculate how many items that particular device has produced."
demand.type.Custom.tip,목표 수량까지 생산하고 생산을 중단합니다.,,
demand.type.Limit,전체 보유 수량 생산,,"like demand.type.Custom, but instead of a custom amount for a particular crafting device, it will track your inventory, so if you have 3 devices that produce ""copper wire"", and you set all of those devices to ""Target Global Inventory"" of 10 items, all the devices will stop producing new ""copper wire"" after you have a total of 10."
demand.type.Limit.tip,현재 수량이 함선 전체 보유 수량보다 적을 경우에만 생산을 계속합니다.,,
demand.type.One,1개 생산,,"like demant.type.Custom, but it does not let you choose the amount, it will stop after producing one item"
demand.type.One.tip,현재 생산중인 아이템이 완료되면 생산을 중단합니다.,,
demand.type.Unlimited,계속 생산,,"like demand.type.Custom, but it does not let you choose the amount, it will keep producing the copies of the item forever (or until you change the configuration)"
demand.type.Unlimited.tip,영원히 계속 생산합니다.,,
demo.mode,데모 모드,,
demo.mode.off,데모 모드 OFF,,
demo.mode.on,데모 모드 켜기<br>(끄기: Ctrl + F9),,
destroy,파괴,,
details,상세정보,,
dev.build.instant,즉시 건설 (샌드박스 모드),,
dev.debug,개발자 디버그,,
dev.menu.achievements.warning,이 메뉴의 일부 기능을 사용하면 추가 경고 없이 이 <b>저장에 대한 업적을 비활성화</b>합니다.,,
dev.notice,개발자 공지,,
device.battery.level,배터리: {0}({1}),,
device.health,내구력: {0},,
device.idle,{0} 대기 중,,
device.wear,손상률,,
device.wear.tip,활성화하면 장치를 사용 상황에 따라 손상되어 100%에 도달하면 영구적 손상을 입습니다.,,
device.wear.warning,장치를 곧 교체해야 합니다.,,
device.worn.out,장치가 사용의 한계에 도달하여 더 이상 수리할 수 없습니다.,,
different.section,다른 섹션,,"shows up in the list of reasons why someone did not perform a task. ""Different section"" in this context means that the worker was in section A, while task was in section B. Different sections can only be reached by flying, so worker that will not do the task for this reason will almost always be someone who is incapable of flying"
difficulty.balanced,보통,,"Shows up in the list of game difficulty levels. Balanced is like ""medium difficulty"""
difficulty.challenging,도전적인,,"Shows up in the list of game difficulty levels. Challenging is like ""hard difficulty"""
difficulty.relaxing,쉬운,,"Shows up in the list of game difficulty levels. Relaxing is like ""easy difficulty"""
direct.control,직접 제어,,"A text on a button that enables ""direct control"" of a robot. ""Direct control"" allows issuing orders directly to the selected robot. Otherwise robots make choices and perform actions on their own."
direct.control.desc,"작업 유닛이 선택되면 {0} 키를 누른 상태에서 커서를 아무 위치에나 올려놓으면 작업 유닛이 갈 수 있는지 예측할 수 있습니다.<br><br>{1} 키를 누른 상태에서 지도에서 대기 중인 작업을 가리키면 작업 유닛이 수행할 수 있는지 확인합니다. 작업을 수행합니다.<br><br>그런 다음 {2}를 클릭하여 작업 유닛에게 선택한 위치로 이동하거나 작업을 수행하도록 명령합니다.<br><br>직접 명령을 내리면 작업 유닛이 다른 모든 활동을 삭제합니다. 할 수 있습니다.<br><br>관리 작업 유닛(로봇, 드론)만 이 방식으로 제어할 수 있습니다.",2022-04-02,
direct.control.misuse.hint,참고: 직접 제어 버튼을 매번 클릭할 필요는 없습니다. 이 정보 팝업이 표시됩니다.,,
direction.east,동쪽,,"Noun. direction.X keys are used on buttons that allow you to select your space ship's ""forward direction"". It tells which way the ship's front is facing. Engines will be on the opposite direction, etc."
